station_id,version__origin__name,version__version,StationName,StationLon,StationLat,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River,KGE,correlation,bias,variability
1678,EFAS,12,Mlikë,20.645119,42.032392,0,,,,XK,75.0,75.3,Drin-Bojana,,0,False,1,0,0,0,0,1,943.0,False,5202500.0,2162500.0,,,No discharge data available for calibration period,1678,False,1048,False,,,,,
1679,EFAS,12,Senir - Ma'yan Barukh,35.624602,33.237125,1,,,Jordan / Dead Sea,IL,600.0,608.0,Jordan,,0,False,0,0,0,0,1,1,96.24,False,6692500.0,1527500.0,,,No discharge data available for calibration period,1679,False,1052,False,Snir,,,,
1680,EFAS,12,Jordan - Sede Nehemya,35.61475,33.182266,1,HIST_6h,,Jordan / Dead Sea,IL,725.0,860.0,Jordan,3.0,0,True,0,1,0,0,1,1,72.46,True,6687500.0,1522500.0,6.0,ID_1680.mod,,1680,False,1052,False,Jordan,0.72,0.732,0.93,0.957
1681,EFAS,12,Jordan - Obstacle Bridge,35.631834,33.040368,1,HIST_6h,,Jordan / Dead Sea,IL,1475.0,1404.0,Jordan,3.0,0,True,0,1,0,0,1,1,58.71,True,6697500.0,1507500.0,6.0,ID_1681.mod,,1681,False,1052,False,Jordan,0.57,0.802,1.381,0.993
1682,EFAS,12,Qishon - The Quarry,35.098325,32.723307,1,,,Kishon,IL,700.0,695.0,Kishon,,0,False,0,0,0,0,1,1,143.0,False,6667500.0,1457500.0,,,No discharge data available for calibration period,1682,False,1052,False,Kishon,,,,
1683,EFAS,12,Hadera - Gan Shemu'el,34.952961,32.439029,1,HIST_6h,,Hadera,IL,625.0,579.0,Hadera,3.0,0,True,0,1,0,0,1,1,17.0,True,6657500.0,1427500.0,6.0,ID_1683.mod,,1683,False,1052,False,Hadera,-0.393,0.521,1.194,2.293
1684,EFAS,12,Alexander - Elyashiv,34.905152,32.373695,1,,,Alexander,IL,475.0,488.0,Alexander,,0,False,0,0,0,0,1,1,4.81,False,6657500.0,1417500.0,,,No discharge data available for calibration period,1684,False,1052,False,Alexander,,,,
1685,EFAS,12,Ayyalon - Shekhunat 'EZRA,34.792061,32.041924,1,HIST_6h,,Yarkon,IL,775.0,629.0,Yarkon,3.0,0,True,0,1,0,0,1,1,18.0,True,6652500.0,1377500.0,6.0,ID_1685.mod,,1685,False,1052,False,Ayalon,-1.018,0.586,2.968,0.834
1686,EFAS,12,Soreq - Yavne,34.754782,31.870838,0,,,Sorek,IL,600.0,615.0,Sorek,,0,False,1,0,0,0,0,0,24.25,False,6657500.0,1362500.0,,,No discharge data available for calibration period,1686,False,1052,False,Sorek,,,,
1687,EFAS,12,Arugot - Up Highway 90,35.390428,31.457764,0,,,Arugot / Dead Sea,IL,250.0,235.0,Jordan,,0,False,1,0,0,0,0,0,-375.0,False,6687500.0,1307500.0,,,No discharge data available for calibration period,1687,False,1052,False,Arugot,,,,
1688,EFAS,12,Lakhish-Ad Halom Park,34.672294,31.786795,1,HIST_6h,,Lakhish,IL,1025.0,996.0,Lakhish,3.0,0,True,0,1,0,0,1,1,18.56,True,6647500.0,1347500.0,6.0,ID_1688.mod,,1688,False,1052,False,Lakhish,-1.8,0.399,3.702,0.578
1689,EFAS,12,Shiqma - Beror Hayil,34.625037,31.548973,1,,,Shikma,IL,425.0,376.0,Shikma,,0,False,0,0,0,0,1,1,56.0,False,6657500.0,1322500.0,,,No discharge data available for calibration period,1689,False,1052,False,Shikma,,,,
1690,EFAS,12,Besor - Reim,34.45055,31.387053,1,HIST_6h,,Besor,IL,2650.0,2586.0,Besor,3.0,0,True,0,1,0,0,1,1,35.0,True,6647500.0,1292500.0,6.0,ID_1690.mod,,1690,False,1052,False,Besor,,,,
1691,EFAS,12,Tzin - Arava Road,35.299524,30.947315,0,,,Zin / Dead Sea,IL,1275.0,1276.0,Jordan,,0,False,1,0,0,0,0,0,-257.0,False,6727500.0,1277500.0,,,No discharge data available for calibration period,1691,False,1052,False,Zin,,,,
1692,EFAS,12,Neqarot - Arava Road,35.208209,30.648023,0,,,Paran / Dead Sea,IL,950.0,955.0,Jordan,,0,False,1,0,0,0,0,0,-53.0,False,6732500.0,1247500.0,,,No discharge data available for calibration period,1692,False,1052,False,Nekarot,,,,
1693,EFAS,12,Paran - The Bottleneck,34.97558,30.325152,0,,,Paran / Dead Sea,IL,3375.0,3372.0,Jordan,,0,False,1,0,0,0,0,0,226.0,False,6717500.0,1202500.0,,,No discharge data available for calibration period,1693,False,1052,False,Paran,,,,
1694,EFAS,12,Hiyon - 40 Road,35.004758,30.197555,1,HIST_6h,,Hiyon,IL,150.0,754.0,Jordan,0.0,0,True,0,1,0,0,1,1,286.0,False,6682500.0,1257500.0,6.0,ID_1694.mod,small LDD uparea,1694,False,1052,False,Hiyon,,,,
1695,EFAS,12,Karlovac,15.564306,45.489639,0,,,Danube,HR,2525.0,2738.0,Danube,,0,False,0,0,1,0,1,1,103.36,False,4757500.0,2497500.0,,,No discharge data available for calibration period,1695,False,1031,False,Korana,,,,
1696,EFAS,12,Mursko Sredisce,16.443556,46.514667,1,,,Danube,HR,10900.0,10891.0,Danube,,0,True,1,1,1,1,1,1,156.29,False,4802500.0,2622500.0,6.0,ID_1696.mod,Not enough discarge data available for calibration period,1696,True,1031,True,Mur,0.698,0.845,1.149,1.213
1697,EFAS,12,Gorican,16.693,46.419556,1,,,Danube,HR,13075.0,13148.0,Danube,,0,True,1,1,1,1,1,1,138.59,False,4832500.0,2617500.0,6.0,ID_1697.mod,Not enough discarge data available for calibration period,1697,True,1031,True,Mur,0.701,0.826,1.158,1.185
1698,EFAS,12,Metlika,15.32294,45.63482,1,HIST_6h,,Danube,SI,2100.0,1966.3,Danube,2.0,0,True,1,1,1,1,1,1,126.96,False,4732500.0,2517500.0,6.0,ID_1698.mod,close to 837,1698,True,1005,True,Kolpa,0.846,0.864,1.072,0.996
1699,EFAS,12,Novgood Siverskyi,33.263943,52.015238,1,,,Dnieper,UA,33675.0,33500.0,Dnieper,,0,False,0,0,1,0,1,1,119.98,False,5887500.0,3467500.0,,,No discharge data available for calibration period,1699,False,1044,False,Desna,,,,
1700,EFAS,12,Rozl'oty,33.170417,51.69984,1,HIST_24h,,Dnieper,UA,36375.0,36300.0,Dnieper,3.0,0,True,1,1,1,1,1,1,115.38,True,5887500.0,3432500.0,24.0,ID_1700.mod,,1700,True,1044,True,Desna,0.58,0.732,1.29,1.142
1701,EFAS,12,Makoshyne,32.345181,51.451851,1,,,Dnieper,UA,67925.0,67700.0,Dnieper,,0,False,0,0,1,0,1,1,108.76,False,5847500.0,3387500.0,,,No discharge data available for calibration period,1701,False,1044,False,Desna,,,,
1702,EFAS,12,Chernihiv,31.308572,51.476281,1,HIST_24h,,Dnieper,UA,81425.0,81400.0,Dnieper,3.0,0,True,1,1,1,1,1,1,102.44,True,5777500.0,3357500.0,24.0,ID_1702.mod,,1702,True,1044,True,Desna,0.647,0.727,1.207,1.086
1703,EFAS,12,Litky,30.724795,50.698998,1,HIST_24h,,Dnieper,UA,85200.0,88500.0,Dnieper,3.0,0,True,1,1,1,1,1,1,92.22,True,5762500.0,3262500.0,24.0,ID_1703.mod,,1703,True,1044,True,Desna,0.595,0.667,1.191,1.128
1704,EFAS,12,Snovs'k,31.928082,51.837297,1,HIST_24h,,Dnieper,UA,7225.0,7140.0,Dnieper,3.0,0,True,1,1,1,1,1,1,113.26,True,5802500.0,3412500.0,24.0,ID_1704.mod,,1704,True,1044,True,Snov,0.601,0.62,0.984,1.121
1705,EFAS,12,Mutyn,33.481293,51.414381,1,HIST_24h,,Dnieper,UA,25575.0,25600.0,Dnieper,3.0,0,True,1,1,1,1,1,1,119.41,True,5922500.0,3407500.0,24.0,ID_1705.mod,,1705,True,1044,True,Seim,0.476,0.713,1.438,1.013
1706,EFAS,12,Nedanchychi,30.587199,51.50007,1,HIST_24h,,Dnieper,UA,105150.0,103000.0,Dnieper,3.0,0,True,1,1,1,1,1,1,100.58,True,5722500.0,3357500.0,24.0,ID_1706.mod,,1706,True,1044,True,Dnieper,0.836,0.839,1.028,1.015
1707,EFAS,12,Reni,28.261159,45.459174,1,,,Danube,UA,784045.0,811000.0,Danube,,0,True,1,1,1,1,1,1,0.36,False,5737500.0,2657500.0,24.0,ID_1707.mod,Not enough discarge data available for calibration period,1707,True,1044,True,Danube,,,,
1708,EFAS,12,Izmayil,28.832233,45.327926,1,,,Danube,UA,790842.0,813000.0,Danube,,0,True,1,1,1,1,1,1,-0.18,False,5782500.0,2652500.0,24.0,ID_1708.mod,No discharge data available for calibration period,1708,True,1044,True,Danube,-0.602,0.802,2.586,0.9
1709,EFAS,12,Kiliya,29.266701,45.432801,1,,,Danube,UA,794968.0,816000.0,Danube,,0,False,0,0,1,0,1,1,-0.33,False,5812500.0,2672500.0,,,No discharge data available for calibration period,1709,False,1044,False,Danube,,,,
1710,EFAS,12,Chuhuyiv,36.712112,49.833279,1,,,Don,UA,,10300.0,Don,,1,False,0,1,1,0,1,1,84.06,False,6192500.0,3317500.0,,,Out of XDOM,1710,False,1044,False,Seversky Donets,,,0.0,
1711,EFAS,12,Lysychans'k,38.440411,48.922934,1,,,Don,UA,,52400.0,Don,,1,False,1,1,1,1,1,1,42.7,False,6347500.0,3267500.0,,,Out of XDOM  Not enough discarge data available for calibration period,1711,False,1044,False,Seversky Donets,,,0.0,
1712,EFAS,12,Kup'yans'k,37.617164,49.713103,1,,,Don,UA,,12700.0,Don,,1,False,0,1,1,0,1,1,66.04,False,6257500.0,3327500.0,,,Out of XDOM No discharge data available for calibration period,1712,False,1044,False,Oskol / Oskil,,,0.0,
1713,EFAS,12,Novoselivka,38.89133,49.265439,1,,,Don,UA,,6370.0,Don,,1,False,0,1,1,0,1,1,48.22,False,6362500.0,3317500.0,,,Out of XDOM No discharge data available for calibration period,1713,False,1044,False,Aidar,,,0.0,
1714,EFAS,12,Ivankiv,29.908118,50.931181,1,HIST_24h,,Dnieper,UA,12700.0,12400.0,Dnieper,3.0,0,True,1,1,1,1,1,1,108.53,True,5702500.0,3282500.0,24.0,ID_1714.mod,,1714,True,1044,True,Teteriv,0.364,0.607,1.456,0.794
1715,EFAS,12,Ukrayinka,29.354698,50.754622,1,,,Dnieper,UA,2600.0,2840.0,Dnieper,,0,True,0,1,1,0,1,1,129.42,False,5667500.0,3252500.0,24.0,ID_1715.mod,Discharge data older than calibration period,1715,False,1044,False,Irsha,-0.372,0.35,2.18,0.74
1716,EFAS,12,K-Shevchenkivs'kyy,31.293778,49.410423,1,HIST_24h,,Dnieper,UA,10300.0,10300.0,Dnieper,0.0,0,True,1,1,1,1,1,1,85.57,False,5842500.0,3142500.0,24.0,ID_1716.mod,unrealistic small discharge,1716,True,1044,True,Ros,-1.577,0.453,3.462,1.532
1717,EFAS,12,Lubny,33.013361,50.007083,1,HIST_24h,,Dnieper,UA,14250.0,14200.0,Dnieper,3.0,0,True,0,1,1,0,1,1,83.42,True,5942500.0,3247500.0,24.0,ID_1717.mod,,1717,False,1044,False,Sula,-0.297,0.424,2.147,0.817
1718,EFAS,12,Sumy,34.803272,50.905902,1,HIST_24h,,Dnieper,UA,7825.0,7770.0,Dnieper,3.0,0,True,1,1,1,1,1,1,121.48,True,6027500.0,3382500.0,24.0,ID_1718.mod,,1718,True,1044,True,Psel,-0.3,0.498,2.078,0.474
1719,EFAS,12,Hadyach,34.008604,50.363316,1,,,Dnieper,UA,11225.0,11300.0,Dnieper,,0,True,1,1,1,1,1,1,95.49,False,5992500.0,3307500.0,24.0,ID_1719.mod,No discharge data available for calibration period,1719,True,1044,True,Psel,-0.18,0.786,1.983,0.383
1720,EFAS,12,Zapsillya,33.573446,49.211238,1,HIST_24h,,Dnieper,UA,21650.0,21800.0,Dnieper,3.0,0,True,1,1,1,1,1,1,62.63,True,6007500.0,3172500.0,24.0,ID_1720.mod,,1720,True,1044,True,Psel,0.334,0.595,1.456,0.732
1721,EFAS,12,Poltava,34.589798,49.58131,1,,,Dnieper,UA,10825.0,9370.0,Dnieper,,0,False,0,0,1,0,1,1,73.73,False,6062500.0,3237500.0,,,No discharge data available for calibration period,1721,False,1044,False,Vorskla,,,,
1722,EFAS,12,Kobelyaky,34.210403,49.143856,1,HIST_24h,,Dnieper,UA,13200.0,13500.0,Dnieper,3.0,0,True,1,1,1,1,1,1,63.02,True,6052500.0,3187500.0,24.0,ID_1722.mod,,1722,True,1044,True,Vorskla,0.416,0.562,1.313,0.774
1723,EFAS,12,Tsarychanka,34.500148,48.944795,1,HIST_24h,,Dnieper,UA,9175.0,9100.0,Dnieper,3.0,0,True,1,1,1,1,1,1,57.09,True,6082500.0,3167500.0,24.0,ID_1723.mod,,1723,True,1044,True,Oril,0.246,0.529,0.864,1.573
1724,EFAS,12,Kocherizhky,35.659976,48.659443,1,HIST_24h,,Dnieper,UA,19925.0,19800.0,Dnieper,3.0,0,True,1,1,1,1,1,1,52.46,True,6172500.0,3162500.0,24.0,ID_1724.mod,,1724,True,1044,True,Samara,0.327,0.441,1.277,1.252
1725,EFAS,12,Kryvyy Rih,33.337148,47.897315,1,,,Dnieper,UA,8375.0,8600.0,Dnieper,,0,True,0,1,1,0,1,1,27.57,False,6032500.0,3027500.0,24.0,ID_1725.mod,No discharge data available for calibration period,1725,False,1044,False,Inhulets,,,,
1726,EFAS,12,Mariupol,37.540834,47.123477,1,,,Kalmius,UA,1150.0,12500.0,Kalmius,,0,True,0,1,1,0,1,1,1.51,False,6357500.0,3052500.0,24.0,ID_1726.mod,No discharge data available for calibration period,1726,False,1044,False,Khalchyk,-2.037,0.316,2.649,3.457
1727,EFAS,12,Lelitka,27.898869,49.554394,1,HIST_24h,,Southern Bug,UA,4125.0,4000.0,Bug,3.0,0,True,1,1,1,1,1,1,243.87,True,5602500.0,3092500.0,24.0,ID_1727.mod,,1727,True,1044,True,Southern Bug,0.262,0.403,1.425,1.09
1728,EFAS,12,Martin Brod uzv.,16.14133,44.48007,1,,,Danube,BA,325.0,,Danube,,0,True,1,0,0,1,1,1,362.96,False,4812500.0,2392500.0,6.0,ID_1728.mod,Not enough discarge data available for calibration period,1728,True,1059,True,Una,,,,
1729,EFAS,12,Kulen Vakuf,16.088889,44.5625,1,,,Danube,BA,1875.0,1562.0,Danube,,0,True,1,0,0,1,1,1,300.23,False,4807500.0,2402500.0,6.0,ID_1729.mod,Not enough discarge data available for calibration period,1729,True,1059,True,Una,,,,
1730,EFAS,12,Ripač,15.948333,44.772222,1,,,Danube,BA,2475.0,,Danube,,0,True,1,0,0,1,1,1,225.0,False,4792500.0,2427500.0,6.0,ID_1730.mod,Not enough discarge data available for calibration period,1730,True,1059,True,Una,,,,
1731,EFAS,12,Kralje,15.845833,44.834444,1,,,Danube,BA,2625.0,3639.0,Danube,,0,True,1,0,0,1,1,1,208.84,False,4782500.0,2432500.0,6.0,ID_1731.mod,Not enough discarge data available for calibration period  Error in LDD part of catchment is missing,1731,True,1059,True,Una,,,,
1732,EFAS,12,Bosanska Krupa,16.153056,44.884722,1,,,Danube,BA,2825.0,3865.0,Danube,,0,True,1,0,0,1,1,1,150.0,False,4802500.0,2437500.0,6.0,ID_1732.mod,Not enough discarge data available for calibration period Error in LDD part of catchment is missing,1732,True,1059,True,Una,,,,
1733,EFAS,12,Vrhpolje,16.736633,44.689542,1,,,Danube,BA,1300.0,,Danube,,0,True,1,0,0,1,1,1,132.6,False,4857500.0,2422500.0,6.0,ID_1733.mod,Not enough discarge data available for calibration period,1733,True,1059,True,Sana,,,,
1734,EFAS,12,Sanski Most,16.666111,44.766389,1,HIST_24h,C804,Danube,BA,2075.0,2008.0,Danube,3.0,0,True,1,1,0,1,1,1,156.04,True,4847500.0,2432500.0,6.0,ID_1734.mod,,1734,True,1059,True,Sana,0.631,0.729,0.843,0.804
1735,EFAS,12,Gornji Vakuf,17.584167,43.940278,1,,,Danube,BA,225.0,208.0,Danube,,0,True,1,0,0,1,1,1,664.33,False,4932500.0,2342500.0,6.0,ID_1735.mod,Provider upArea too small to be included in calibration,1735,True,1059,True,Vrbas,,,,
1736,EFAS,12,Kozluk,17.273611,44.34,1,HIST_24h,C806,Danube,BA,2150.0,3161.0,Danube,3.0,0,True,1,1,0,1,1,1,342.51,True,4902500.0,2387500.0,6.0,ID_1736.mod,moved upstream of dam,1736,True,1059,True,Vrbas,0.574,0.625,1.037,1.199
1737,EFAS,12,Raspotočje,17.926944,44.189722,1,,,Danube,BA,4025.0,4053.0,Danube,,0,True,1,0,0,1,1,1,312.62,False,4957500.0,2377500.0,6.0,ID_1737.mod,Not enough discarge data available for calibration period,1737,True,1059,True,Bosna,,,,
1738,EFAS,12,Zavidoviči n/B,18.143455,44.440292,1,,,Danube,BA,4850.0,4939.0,Danube,,0,True,1,0,0,1,1,1,200.72,False,4967500.0,2402500.0,,,No discharge data available for calibration period,1738,False,1059,True,Bosna,,,,
1739,EFAS,12,Maglaj,18.099722,44.565278,1,,,Danube,BA,6800.0,6540.0,Danube,,0,True,1,0,0,1,1,1,164.8,False,4962500.0,2417500.0,6.0,ID_1739.mod,Not enough discarge data available for calibration period,1739,True,1059,True,Bosna,,,,
1740,EFAS,12,Merdani,17.9125,44.134722,1,HIST_24h,C807,Danube,BA,975.0,950.0,Danube,3.0,0,True,1,1,0,1,1,1,357.59,True,4952500.0,2367500.0,24.0,ID_1740.mod,,1740,True,1059,True,Lasva,0.708,0.711,0.976,0.964
1741,EFAS,12,Zavidoviči n/K,18.162778,44.436111,1,,,Danube,BA,1550.0,1387.0,Danube,,0,True,1,0,0,1,1,1,204.31,False,4977500.0,2402500.0,6.0,ID_1741.mod,Not enough discarge data available for calibration period,1741,True,1059,True,Krivaja,,,,
1742,EFAS,12,Kaloševič,17.904282,44.646552,1,,,Danube,BA,700.0,633.0,Danube,,0,True,1,0,0,1,1,1,177.63,False,4947500.0,2427500.0,6.0,ID_1742.mod,Not enough discarge data available for calibration period,1742,True,1059,True,Usora,,,,
1743,EFAS,12,Karanovac,18.273611,44.696111,1,,,Danube,BA,1800.0,1828.0,Danube,,0,True,1,0,0,1,1,1,150.05,False,4977500.0,2432500.0,6.0,ID_1743.mod,Not enough discarge data available for calibration period,1743,True,1059,True,Spreca,,,,
1744,EFAS,12,Goražde,18.973333,43.666667,1,,,Danube,BA,6000.0,5876.0,Danube,,0,True,1,0,0,1,1,1,337.48,False,5042500.0,2327500.0,6.0,ID_1744.mod,Not enough discarge data available for calibration period,1744,True,1059,True,Drina,,,,
1745,EFAS,12,Grebnice,18.534722,45.043333,1,,,Danube,BA,61375.0,,Danube,,0,False,0,0,0,0,1,1,77.52,False,4992500.0,2477500.0,,,No discharge data available for calibration period,1745,False,1059,False,Sava,,,,
1746,EFAS,12,Mostar,17.810278,43.348056,1,,,Neretva,BA,3325.0,3085.0,Neretva,,0,True,1,0,0,1,1,1,40.29,False,4957500.0,2287500.0,6.0,ID_1746.mod,Not enough discarge data available for calibration period  dam,1746,True,1059,True,Neretva,,,,
1747,EFAS,12,Gabela,17.699167,43.060833,1,,,Neretva,BA,12725.0,,Neretva,,0,False,0,0,0,0,1,1,0.78,False,4947500.0,2247500.0,,,No discharge data available for calibration period,1747,False,1059,False,Neretva,,,,
1748,EFAS,12,Humac,17.522778,43.183611,1,,,Neretva,BA,2600.0,907.0,Neretva,,0,True,1,0,0,1,1,1,64.88,False,4932500.0,2262500.0,6.0,ID_1748.mod,Not enough discarge data available for calibration period Big difference with area from provider,1748,True,1059,True,Trebizat,,,,
1749,EFAS,12,Karaotok,17.753611,43.058611,1,,,Neretva,BA,2425.0,,Neretva,,0,False,0,0,0,0,1,1,0.5,False,4952500.0,2247500.0,,,No discharge data available for calibration period,1749,False,1059,False,Krupa,,,,
1750,EFAS,12,Kosta Khetagurova,41.9,43.81666,0,,,Kuban,RU,3900.0,,Kuban,,0,False,1,0,0,0,0,1,812.06,False,6802500.0,2842500.0,,,No discharge data available for calibration period,1750,False,1060,False,Kuban,,,,
1751,EFAS,12,Degtjarevskiy,41.93333,44.55,0,,,Kuban,RU,7625.0,,Kuban,,0,False,1,0,0,0,0,1,337.2,False,6777500.0,2917500.0,,,No discharge data available for calibration period,1751,False,1060,False,Kuban,,,,
1752,EFAS,12,Nevinnomysk,41.933333,44.633333,0,,,Kuban,RU,11050.0,,Kuban,,0,False,0,0,0,0,0,1,309.3,False,6772500.0,2927500.0,,,No discharge data available for calibration period,1752,False,1060,False,Kuban,,,,
1753,EFAS,12,Uspenskoe,41.41666,44.83333,0,,,Kuban,RU,13025.0,,Kuban,,0,False,1,0,0,0,0,1,202.09,False,6727500.0,2932500.0,,,No discharge data available for calibration period,1753,False,1060,False,Kuban,,,,
1754,EFAS,12,Armavir,41.15,45.0,0,,,Kuban,RU,16825.0,,Kuban,,0,False,1,0,0,0,0,1,158.98,False,6697500.0,2942500.0,,,No discharge data available for calibration period,1754,False,1060,False,Kuban,,,,
1755,EFAS,12,Ladozhskaja,39.93333,45.3,0,,,Kuban,RU,20075.0,,Kuban,,0,False,1,0,0,0,0,1,35.11,False,6602500.0,2932500.0,,,No discharge data available for calibration period,1755,False,1060,False,Kuban,,,,
1756,EFAS,12,Verkhniy Uchkulan,42.03333,43.43333,0,,,Kuban,RU,250.0,,Kuban,,0,False,1,0,0,0,0,1,1509.0,False,6832500.0,2807500.0,,,No discharge data available for calibration period,1756,False,1060,False,Uchkulan,,,,
1757,EFAS,12,Khurzuk,42.13333,43.43333,0,,,Kuban,RU,625.0,,Kuban,,0,False,1,0,0,0,0,1,1443.89,False,6837500.0,2812500.0,,,No discharge data available for calibration period,1757,False,1060,False,Ullu-Kam,,,,
1758,EFAS,12,Teberda,41.73333,43.45,0,,,Kuban,RU,550.0,,Kuban,,0,False,1,0,0,0,0,1,1304.0,False,6812500.0,2797500.0,,,No discharge data available for calibration period,1758,False,1060,False,Teberda,,,,
1759,EFAS,12,Marukha,41.63333,43.75,0,,,Kuban,RU,325.0,,Kuban,,0,False,1,0,0,0,0,1,1058.54,False,6787500.0,2827500.0,,,No discharge data available for calibration period,1759,False,1060,False,Marukha,,,,
1760,EFAS,12,Khasaut-Grecheskoe,41.66666,43.68333,0,,,Kuban,RU,575.0,,Kuban,,0,False,1,0,0,0,0,1,1117.15,False,6792500.0,2822500.0,,,No discharge data available for calibration period,1760,False,1060,False,Aksaut,,,,
1761,EFAS,12,Arkhyz,41.283333,43.533333,0,,,Kuban,RU,500.0,,Kuban,,0,False,1,0,0,0,0,1,1433.02,False,6772500.0,2792500.0,,,No discharge data available for calibration period,1761,False,1060,False,Bolshoy Zelenchuk,,,,
1762,EFAS,12,Zelenchukskaja,41.56666,43.86666,0,,,Kuban,RU,925.0,,Kuban,,0,False,1,0,0,0,0,1,919.34,False,6777500.0,2837500.0,,,No discharge data available for calibration period,1762,False,1060,False,Bolshoy Zelenchuk,,,,
1763,EFAS,12,Udobnaja,41.51666,44.18333,0,,,Kuban,RU,1375.0,,Kuban,,0,False,1,0,0,0,0,1,548.86,False,6762500.0,2867500.0,,,No discharge data available for calibration period,1763,False,1060,False,Urup,,,,
1764,EFAS,12,Kaladzhinskaja,40.88333,44.31666,0,,,Kuban,RU,1775.0,,Kuban,,0,False,0,0,0,0,0,1,431.34,False,6712500.0,2862500.0,,,No discharge data available for calibration period,1764,False,1060,False,Laba,,,,
1765,EFAS,12,Doguzhiev,39.76666,45.13333,0,,,Kuban,RU,25.0,,Kuban,,0,False,1,0,0,0,0,1,36.95,False,6597500.0,2912500.0,,,No discharge data available for calibration period,1765,False,1060,False,Laba,,,,
1766,EFAS,12,Burnoe,40.71666,44.01666,0,,,Kuban,RU,1125.0,,Kuban,,0,False,1,0,0,0,0,1,724.31,False,6712500.0,2822500.0,,,No discharge data available for calibration period,1766,False,1060,False,Malaja Laba,,,,
1767,EFAS,12,Aziatskiy most,40.96666,43.95,0,,,Kuban,RU,1275.0,,Kuban,,0,False,1,0,0,0,0,1,821.01,False,6732500.0,2827500.0,,,No discharge data available for calibration period,1767,False,1060,False,Bolshaja Laba,,,,
1768,EFAS,12,Voznesenskaja,41.03333,44.55,0,,,Kuban,RU,650.0,,Kuban,,0,False,1,0,0,0,0,1,365.46,False,6712500.0,2892500.0,,,No discharge data available for calibration period,1768,False,1060,False,Chamlyk,,,,
1769,EFAS,12,Dondukovskaja,40.35,44.9,0,,,Kuban,RU,1300.0,,Kuban,,0,False,1,0,0,0,0,1,134.49,False,6647500.0,2902500.0,,,No discharge data available for calibration period,1769,False,1060,False,Fars,,,,
1770,EFAS,12,Guzeripl,40.13333,44.0,0,,,Kuban,RU,600.0,,Kuban,,0,False,1,0,0,0,0,1,659.35,False,6667500.0,2802500.0,,,No discharge data available for calibration period,1770,False,1060,False,Belaja,,,,
1771,EFAS,12,Kamennomostskiy,40.18333,44.28333,0,,,Kuban,RU,50.0,,Kuban,,0,False,1,0,0,0,0,1,373.09,False,6662500.0,2837500.0,,,No discharge data available for calibration period,1771,False,1060,False,Belaja,,,,
