ObsID,National_Station_Identifier,StationName,Provider ID,Country code,StationLon,StationLat,Height,DrainingArea.km2.Provider,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD5k,LisfloodX5k,LisfloodY5k,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,FixedRepPoint,LSFCalib,HasWL,HasD,HasOpWL,HasOpD,Alive,HasRTWL,HasRTD,HasHWL,HasHD,Exclude5k,CAL_TYPE5k,Notes5k,EC_calib5k,Notes,QC,EC_issue,EC_calib,send_to_partners,first_valid_date_24H,last_valid_date_24H,data_count_24H,first_valid_date_6H,last_valid_date_6H,data_count_6H,HRES_cal_step_24,HRES_cal_step_6,first_valid_date_calib,last_valid_date_calib,data_count_calib,CAL_TYPE,Spinup_days,Min_calib_days,Cal_head,Cal_single,Cal_area,CalRes,CalLakes,DP_comment,calc_start_date,calc_end_date,calc_steps,KGE,KGE_r,KGE_B,KGE_y,NS,NSLOG,MAE,RMSE,CORR,BIAS,PC_BIAS,PC_BIAS2,APB,APB2,RSR,VR
4273,8601,Miren I,1005,SI,13.60795,45.89409,35.93,588.29,Vipava,Soca-Isonzo,Isonzo,-,675,4602500.0,2537500.0,640.1,13.60833,45.89167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2017,31/12/2021,1445.0,01/01/2017 00:00,31/12/2021 18:00,5982.0,False,False,01/01/2017 00:00,31/12/2021 18:00,1495.5,6.0,1095.0,1280.0,1.0,1.0,640.078848,,,recommended,2017-01-01 00:00:00,2021-12-31 18:00:00,5982.0,0.44372185773609185,0.7799042351944115,1.146396381886257,0.5105397613229026,0.5636401368527941,0.5225886994951761,12.022862730890186,21.932249752796594,0.7799042351944115,2.7242120651285284,14.639638188625698,14.639638188625712,64.60963983853433,14.639638188625712,0.6605754030746283,0.5105397613229026
4274,8610,Podnanos,1005,SI,13.97368,45.79906,161.26,25.67,Mocilnik,Soca-Isonzo,Isonzo,-,50,4632500.0,2527500.0,31.2,13.975,45.79167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1079.0,01/01/2017 00:00,31/12/2021 18:00,4496.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4275,8630,Ajdovščina I,1005,SI,13.90508,45.89375,107.14,93.14,Hubelj,Soca-Isonzo,Isonzo,-,50,4622500.0,2542500.0,57.5,13.90833,45.89167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1086.0,01/01/2017 00:00,31/12/2021 18:00,4531.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4276,8640,Branik,1005,SI,13.80417,45.85124,81.06,68.1,Branica,Soca-Isonzo,Isonzo,-,200,4617500.0,2532500.0,120.1,13.80833,45.84167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,Karstic river dry at times,-,DP,0,0,02/01/2017,31/12/2021,801.0,01/01/2017 06:00,31/12/2021 18:00,3273.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277,8660,Volčja Draga,1005,SI,13.68328,45.89969,44.94,53.55,Lijak,Soca-Isonzo,Isonzo,-,100,4607500.0,2542500.0,55.1,13.69167,45.90833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1067.0,01/01/2017 00:00,31/12/2021 18:00,4495.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4278,8680,Neblo,1005,SI,13.48995,45.99972,72.04,29.94,Reka,Soca-Isonzo,Isonzo,-,25,4592500.0,2547500.0,33.5,13.49167,46.00833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1053.0,01/01/2017 00:00,31/12/2021 18:00,4442.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4279,8710,Potoki,1005,SI,13.50125,46.24855,245.98,95.03,Nadiza,Soca-Isonzo,Isonzo,-,100,4592500.0,2577500.0,100.0,13.50833,46.24167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1074.0,01/01/2017 00:00,31/12/2021 18:00,4498.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4280,9015,Trpčane,1005,SI,14.32301,45.52507,422.45,28.83,Reka,Reka,Reka,-,225,4657500.0,2502500.0,171.3,14.325,45.525,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1014.0,01/01/2017 00:00,31/12/2021 18:00,4199.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4281,9030,Trnovo,1005,SI,14.22647,45.57315,393.03,138.88,Reka,Reka,Reka,-,375,4652500.0,2502500.0,376.2,14.225,45.575,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,use 4282,3,close,0,0,01/01/2017,31/12/2021,1447.0,01/01/2017 00:00,31/12/2021 18:00,5967.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4282,9050,Cerkvenikov mlin,1005,SI,14.06087,45.65489,342.7,332.12,Reka,Reka,Reka,-,1025,4637500.0,2512500.0,568.8,14.05833,45.65833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2017,31/12/2021,1446.0,01/01/2017 00:00,31/12/2021 18:00,5975.0,False,False,01/01/2017 00:00,31/12/2021 18:00,1493.75,6.0,1095.0,1280.0,1.0,1.0,568.792832,,,recommended,2017-01-01 00:00:00,2021-12-31 18:00:00,5975.0,-1.653856309778872,0.8120534434361054,3.6000228845487157,0.5024958244879917,-2.5444238196402327,-1.2864106803701665,25.249792240295417,31.63439362781329,0.8120534434361054,24.979217012258303,260.0022884548717,260.0022884548716,262.8186368798172,260.0022884548716,1.8826640219753068,0.5024958244879917
4283,9100,Ilirska Bistrica,1005,SI,14.24178,45.56439,396.7,23.92,Bistrica,Reka,Reka,-,100,4647500.0,2502500.0,4.8,14.24167,45.575,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,,-,moved on small stream,-,,0,0,01/01/2017,31/12/2021,1094.0,01/01/2017 00:00,31/12/2021 18:00,4539.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4284,9210,Kubed II,1005,SI,13.87616,45.53264,61.13,204.66,Rizana,Rizana,Rizana,-,75,4617500.0,2502500.0,41.0,13.875,45.54167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,basin_area,0,0,01/01/2017,31/12/2021,1400.0,01/01/2017 00:00,31/12/2021 18:00,5788.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4285,9275,Šalara,1005,SI,13.7464,45.52503,2.25,21.3,Badasevica,Badasevica,Bada�evica,-,25,4612500.0,2497500.0,21.7,13.74167,45.525,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1072.0,01/01/2017 00:00,31/12/2021 18:00,4406.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4286,9280,Pišine I,1005,SI,13.63886,45.46598,3.43,29.78,Drnica,Drnica,Dragonja,-,50,4607500.0,2492500.0,29.0,13.675,45.475,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,-,,0,0,01/01/2017,31/12/2021,1075.0,01/01/2017 00:00,31/12/2021 18:00,4469.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4287,9300,Podkaštel,1005,SI,13.65445,45.45267,9.78,93.16,Dragonja,Dragonja,Dragonja,-,75,4612500.0,2492500.0,113.5,13.675,45.44167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,basin_area,0,0,01/01/2017,31/12/2021,1319.0,01/01/2017 00:00,31/12/2021 18:00,5455.0,False,False,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,
4288,7O04,Manuel,1057,ES,-0.495876,39.041206,48.97,835,Albaida,Jucar,Jucar,-,2025,3412500.0,1832500.0,1840.8,-0.49167,39.04167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,low quality data,0,,0,0,01/01/2010,31/12/2021,4012.0,01/01/2010 00:00,31/12/2021 18:00,16222.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,7O01,Moixent,1057,ES,-0.76236,38.87062,360.55,325,Canyoles,Jucar,Jucar,-,1075,3382500.0,1817500.0,877.8,-0.775,38.875,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4138.0,01/01/2010 00:00,31/12/2021 18:00,16733.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4183.25,6.0,1095.0,1460.0,1.0,0.0,877.768704,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,16733.0,-4.095930160537832,0.31300447976266377,6.0477652637675865,1.1288689184959577,-51.49176595734516,-1.6082126247876585,1.6043868537206998,3.6801313433180676,0.31300447976266377,1.5369760243287751,504.77652637670116,504.7765263767586,526.9157164239166,504.7765263767586,7.245120147888288,0.8711310815040423
4290,7A03,Montaverner,1057,ES,-0.495248,38.891669,174.88,320,Albaida,Jucar,Jucar,-,325,3407500.0,1817500.0,321.3,-0.49167,38.89167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4250.0,01/01/2010 00:00,31/12/2021 18:00,17218.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4304.5,6.0,1095.0,1460.0,1.0,0.0,321.341376,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17218.0,-0.7712871994091655,0.4558162722363002,1.7865892534488588,2.490838609503636,-16.11032899522447,-0.30355271467421874,0.8830001793706717,4.128743387092864,0.4558162722363002,0.6019922059535299,78.65892534488599,78.65892534488587,115.37665189306439,78.65892534488587,4.1364633438753255,-0.4908386095036361
4291,7A01,Cofrentes,1057,ES,-1.09464,39.26218,527.87,1320,Cabriel,Jucar,Jucar,-,4725,3362500.0,1867500.0,4653.3,-1.09167,39.25833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,big outlier,0,,0,0,01/01/2010,31/12/2021,4282.0,01/01/2010 00:00,31/12/2021 18:00,17279.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4292,5E01,Contreras,1057,ES,-1.502407,39.542947,635.9,3325,Cabriel,Jucar,Jucar,-,3400,3332500.0,1902500.0,3306.4,-1.50833,39.54167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,Issues with rating curve,0,,0,0,01/01/2010,31/12/2021,4275.0,01/01/2010 00:00,31/12/2021 18:00,17243.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4293,5R01,E.A 139 Villora,1057,ES,-1.635131,39.738827,831.04,1230,Cabriel,Jucar,Jucar,-,1300,3322500.0,1927500.0,1237.0,-1.64167,39.74167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,low quality data,0,,0,0,01/01/2010,31/12/2021,4267.0,01/01/2010 00:00,31/12/2021 18:00,13791.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,4R03,E.A 140 Huercemes,1057,ES,-1.704162,39.720321,915.72,840,Guadazaon,Jucar,Jucar,-,825,3317500.0,1927500.0,840.8,-1.70833,39.725,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,28/12/2021,3930.0,01/01/2010 00:00,27/12/2021 12:00,15765.0,True,True,01/01/2010 00:00,27/12/2021 12:00,3941.25,6.0,1095.0,1460.0,1.0,0.0,840.808256,,,,2010-01-01 00:00:00,2021-12-27 12:00:00,15765.0,-3.0158501569958363,0.18353973765204917,4.623283260780734,2.5271750179977195,-136.8201628952307,-1.356945463594041,2.5440367248673015,12.096662080948809,0.18353973765204917,2.209211444062257,362.32832607808655,362.3283260780734,417.242347028315,362.3283260780734,11.739683253615919,-0.5271750179977195
4295,4R02,E.A 141 Villora,1057,ES,-1.57155,39.75082,838.39,70,San Martin,Jucar,Jucar,-,125,3327500.0,1927500.0,71.3,-1.575,39.75833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,basin_area,0,0,21/01/2010,27/12/2021,3972.0,20/01/2010 12:00,26/12/2021 12:00,15953.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4296,4R04,E.A 87 Marimota,1057,ES,-2.345035,39.818297,833.08,180,Belvis/Marimota,Jucar,Jucar,-,175,3262500.0,1942500.0,184.8,-2.34167,39.825,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4282.0,01/01/2010 00:00,31/12/2021 18:00,17277.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4319.25,6.0,1095.0,1460.0,1.0,0.0,184.780224,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17277.0,-5.109829284187753,0.21144562268948253,2.1450978554389635,6.949533324338282,-217.99941304605514,-17.170712852011096,0.7466825263172548,4.083285699201301,0.21144562268948253,0.3971947468509985,114.50978554389668,114.50978554389637,215.26582774781485,114.50978554389637,14.798628755599328,-4.949533324338282
4297,4R01,E.A 92 Camporrobles,1057,ES,-1.56213,39.670808,691.28,685,Mira,Jucar,Jucar,-,475,3332500.0,1922500.0,686.2,-1.55833,39.675,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,2,,1,0,01/01/2010,27/09/2021,3989.0,01/01/2010 00:00,27/09/2021 00:00,15980.0,True,True,01/01/2010 00:00,27/09/2021 00:00,3995.0,6.0,1095.0,1460.0,1.0,0.0,686.184832,,,,2010-01-01 00:00:00,2021-09-27 00:00:00,15980.0,-1.9487040762176937,0.2905698322847633,0.9594493878731252,3.861803664491069,-11.576297696749823,-20.594597282281168,1.0767188111956836,3.8146393216379613,0.2905698322847633,-0.03391484142218705,-4.055061212687624,-4.0550612126874785,128.73893862273127,4.0550612126874785,3.54630761451257,-1.861803664491069
4298,5A01,Pajaroncillo,1057,ES,-1.710945,39.940143,944.73,850,Cabriel,Jucar,Jucar,-,900,3322500.0,1952500.0,833.4,-1.70833,39.94167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4280.0,01/01/2010 00:00,31/12/2021 18:00,17246.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4311.5,6.0,1095.0,1460.0,1.0,0.0,833.42176,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17246.0,-2.14957000534406,0.35308753112429625,0.45240845611182695,4.033387376719019,-2.3349181154765977,-20.404934155337525,4.084757585069317,8.293520335368132,0.35308753112429625,-2.4617616728174525,-54.759154388818,-54.75915438881731,90.8608959638683,54.75915438881731,1.826175817241214,-2.033387376719019
4299,0O01,Carraixet,1057,ES,-0.472336,39.606823,107.5,200,Carraixet,Carraixet,Carraixet,-,150,3417500.0,1897500.0,208.9,-0.475,39.60833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,possibly regulated but no dam in lisflood,0,,0,0,01/01/2010,31/12/2021,303.0,01/01/2010 00:00,31/12/2021 18:00,2670.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4300,7R03,E.A. 138 Balazote,1057,ES,-2.119018,38.902142,742.26,700,Don Juan/Bazalote,Jucar,Jucar,-,725,3267500.0,1842500.0,501.0,-2.14167,38.90833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,it seems regulated,1,,1,0,01/01/2010,31/12/2021,4259.0,01/01/2010 00:00,31/12/2021 18:00,17184.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4296.0,6.0,1095.0,1460.0,1.0,0.0,501.038144,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17184.0,-0.7623378764999749,0.47513216005144965,0.12685881066103707,2.4380448550076332,-0.19074442725723495,-5.508399574203908,0.9617754932762692,1.617969838555031,0.47513216005144965,-0.9247634575775074,-87.31411893389664,-87.3141189338963,90.80871342777168,87.3141189338963,1.0912123657919621,-0.43804485500763324
4301,7A04,Montemayor,1057,ES,-2.224256,38.725161,1038.41,75,Miron,Jucar,Jucar,-,100,3257500.0,1822500.0,88.6,-2.225,38.725,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,basin_area,0,0,01/01/2010,31/12/2021,4257.0,01/01/2010 00:00,31/12/2021 18:00,17164.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,9O02,Gallinera,1057,ES,-0.188362,38.840193,316.26,37,Gallinera,Gallinera,Gallinera,-,50,3432500.0,1807500.0,26.8,-0.19167,38.84167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,basin_area,0,0,01/01/2010,31/12/2021,1126.0,01/01/2010 00:00,31/12/2021 18:00,4602.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303,9O01,Isbert,1057,ES,-0.0947,38.78543,275.2,75,Girona,Girona,Girona,-,75,3442500.0,1802500.0,53.6,-0.09167,38.79167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,low quality data,0,,0,0,27/01/2010,21/05/2020,283.0,26/01/2010 12:00,21/05/2020 00:00,1102.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,8L01,Algar,1057,ES,-0.098902,38.65572,137.67,55,Algar,Algar,Algar,-,75,3442500.0,1787500.0,53.7,-0.09167,38.65833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,basin_area,0,0,01/01/2010,31/12/2021,2103.0,01/01/2010 00:00,31/12/2021 18:00,7905.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4305,8A01,Azud de Mandem,1057,ES,-0.074473,38.625372,55.47,135,Guadalest,Algar,Algar,-,225,3442500.0,1782500.0,206.6,-0.075,38.625,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,low quality data,0,,0,0,01/01/2010,09/12/2021,889.0,01/01/2010 00:00,27/11/2021 12:00,3151.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,4E02,Alarcon,1057,ES,-2.11231,39.56452,798.52,0.5,Jucar,Jucar,Jucar,-,2975,3277500.0,1912500.0,2958.3,-2.09167,39.55833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,regulated,1,,1,0,01/01/2010,31/12/2021,4282.0,01/01/2010 00:00,31/12/2021 18:00,17269.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4317.25,6.0,1095.0,1460.0,0.0,,888.343424,1.0,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17269.0,-2.61246919718797,-0.020053397762765084,0.7089298135228087,4.453216314233539,-10.268362002017943,-0.443500586223879,14.67008256135837,37.67121220325911,-0.020053397762765084,-4.6943635964921455,-29.107018647719194,-29.10701864771913,90.96065055465957,29.10701864771913,3.356838095889949,-2.453216314233539
4307,7R01,Alcala Jucar,1057,ES,-1.425166,39.196532,532.65,7400,Jucar,Jucar,Jucar,-,10650,3332500.0,1862500.0,10581.7,-1.425,39.19167,True,False,True,False,0,1,0,1,1,0,1,0,0,0,-,-,-,,-,,0,0,09/10/2020,31/12/2021,336.0,08/10/2020 06:00,31/12/2021 18:00,1519.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4308,7E06,Antella,1057,ES,-0.595603,39.080221,38.03,30,Jucar,Jucar,Jucar,-,17350,3397500.0,1842500.0,17170.9,-0.59167,39.075,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,outliers,0,,0,0,01/01/2010,31/12/2021,4275.0,01/01/2010 00:00,31/12/2021 18:00,17241.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,4A01,Cuenca,1057,ES,-2.14291,40.07307,930.02,630,Jucar,Jucar,Jucar,-,1000,3287500.0,1972500.0,1005.6,-2.14167,40.075,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4281.0,01/01/2010 00:00,31/12/2021 18:00,17050.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4262.5,6.0,1095.0,1460.0,0.0,,719.638912,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17050.0,-0.3204792555927438,0.3925677531015643,0.7850774072643514,2.1526056606708432,-1.554989681803503,-0.37443822020100925,5.592719729349536,15.18966451673163,0.3925677531015643,-1.5283665822067714,-21.49225927356477,-21.492259273564862,78.646172892637,21.492259273564862,1.5984335087214236,-0.15260566067084325
4310,7E08,Cullera,1057,ES,-0.307523,39.189921,7.59,2270,Jucar,Jucar,Jucar,-,21725,3427500.0,1847500.0,21366.5,-0.30833,39.19167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,outliers  use 4319,1,close,0,0,01/01/2010,31/12/2021,3518.0,01/01/2010 00:00,31/12/2021 18:00,13470.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,4L02,El Picazo,1057,ES,-2.103011,39.459938,740.47,340,Tagus-Segura Water Transfer,Jucar,Jucar,-,3300,3277500.0,1902500.0,21.2,-2.10833,39.45833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,station on water transfer not main river,0,exclude,0,0,01/01/2010,31/12/2021,4282.0,01/01/2010 00:00,31/12/2021 18:00,17285.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,7E05,Escalona,1057,ES,-0.633718,39.108688,52.24,25,Jucar,Jucar,Jucar,-,17325,3397500.0,1847500.0,17149.6,-0.625,39.10833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,outliers,0,,0,0,01/01/2010,31/12/2021,3107.0,01/01/2010 00:00,31/12/2021 18:00,11689.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,7O03,Estubeny,1057,ES,-0.62225,39.019259,100.37,260,Sellent,Jucar,Jucar,-,250,3397500.0,1832500.0,259.1,-0.625,39.025,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4247.0,01/01/2010 00:00,31/12/2021 18:00,17130.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4282.5,6.0,1095.0,1460.0,1.0,0.0,259.070752,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17130.0,-0.27633360269556695,0.5485223890111559,1.9338684781624307,1.7436969124853463,-7.901327195687404,-0.09113014324510615,0.1843047291453974,0.7240614474293693,0.5485223890111559,0.11631905849716435,93.38684781624619,93.38684781624308,147.96919709365855,93.38684781624308,2.983509208245789,0.2563030875146537
4314,7A02,Huerto Mulet,1057,ES,-0.409494,39.18819,15.5,2230,Jucar,Jucar,Jucar,-,21650,3417500.0,1852500.0,21342.6,-0.40833,39.19167,True,True,True,False,0,1,0,1,1,0,1,0,1,0,-,-,-,use 4319,3,close,0,0,01/01/2010,31/12/2021,4247.0,01/01/2010 00:00,31/12/2021 18:00,17124.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,7A05,Los Frailes,1057,ES,-1.749511,39.137509,625.38,850,Jucar,Jucar,Jucar,-,3800,3302500.0,1862500.0,3795.2,-1.74167,39.14167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,regulated,1,,1,0,01/01/2010,31/12/2021,4282.0,01/01/2010 00:00,31/12/2021 18:00,17260.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4315.0,6.0,1095.0,1460.0,0.0,,513.712512,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17260.0,-1.8861009431728637,-0.03793703924896252,2.8864845919578617,2.9218327817591128,-75.42281632753196,-3.2568100823545683,9.806498500160153,36.497855913581056,-0.03793703924896252,7.980135947242113,188.64845919578542,188.6484591957862,231.8232226106798,188.6484591957862,8.742014431899126,-0.9218327817591128
4317,5A04,Molino Juan Romero,1057,ES,-1.84817,40.222,1191.77,275,Jucar,Jucar,Jucar,-,275,3312500.0,1982500.0,285.9,-1.84167,40.225,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4266.0,01/01/2010 00:00,31/12/2021 18:00,17240.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4310.0,6.0,1095.0,1460.0,1.0,0.0,285.932384,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17240.0,-0.2667381814726062,0.4320377639948818,0.49992357263330706,2.0158582999930434,-0.28080291393639567,-0.9304832393066726,1.9930675819962735,4.13168192105186,0.4320377639948818,-1.346272448343288,-50.00764273666912,-50.0076427366693,74.0330173978965,50.0076427366693,1.1317256354507501,-0.015858299993043445
4318,4A02,S.Lorenzo Parrilla,1057,ES,-2.28829,39.85223,878.11,1520,Jucar,Jucar,Jucar,-,1875,3267500.0,1947500.0,1885.2,-2.29167,39.85833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4282.0,01/01/2010 00:00,31/12/2021 18:00,17272.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4318.0,6.0,1095.0,1460.0,0.0,,879.630784,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17272.0,-1.2421763468657279,0.34268531928737245,0.9557979809709287,3.1432074940326125,-6.968248568501531,-1.2548548350186808,8.200185553023918,28.50571715550115,0.34268531928737245,-0.40913363982151724,-4.420201902907193,-4.4202019029071264,88.59324254412445,4.4202019029071264,2.8228086312220197,-1.1432074940326125
4319,7E07,Sueca,1057,ES,-0.338276,39.200708,10.89,2265,Jucar,Jucar,Jucar,-,21700,3427500.0,1852500.0,21358.5,-0.34167,39.20833,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4263.0,01/01/2010 00:00,31/12/2021 18:00,17217.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4304.25,6.0,1095.0,1460.0,0.0,,1132.39232,1.0,,,2010-01-01 00:00:00,2021-12-31 18:00:00,17217.0,-2.17150369559629,0.6306977848505609,4.137761444611033,1.276594797093378,-37.22200177210262,-6.56624343116379,29.0517671257774,44.90920650815705,0.6306977848505609,29.04065157842871,313.7761444611018,313.7761444611033,313.89624485145384,313.7761444611033,6.182394501493956,0.723405202906622
4320,7P16,Tiriez,1057,ES,-2.25369,38.89605,839.24,175,Lezuza,Jucar,Jucar,-,200,3257500.0,1842500.0,195.3,-2.25833,38.89167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,-,-,-,,3,,1,0,01/01/2010,31/12/2021,4061.0,01/01/2010 00:00,31/12/2021 18:00,16298.0,True,True,01/01/2010 00:00,31/12/2021 18:00,4074.5,6.0,1095.0,1460.0,1.0,0.0,195.261376,,,,2010-01-01 00:00:00,2021-12-31 18:00:00,16298.0,-1.4041497765807498,0.3821641825366174,0.08567865432497802,3.1359380908012384,-0.2530742401931043,-6.32805666572337,0.32424229219239087,0.568573811795729,0.3821641825366174,-0.31566780315936854,-91.43213456750073,-91.4321345675022,93.91570694095256,91.4321345675022,1.119407986479064,-1.1359380908012384
